 	сдача		сда'ча, о сда'чѣ	 
 	сдвинет		сдви'нетъ, сдви'нете	 
 	сдвоенный		сдво'енный, сдво'еннаго	 
 	сделаем		сдѣ'лаемъ	 
 	сделает		сдѣ'лаетъ	 
 	сделаешь		сдѣ'лаешь	 
 	сделайте		сдѣ'лайте	 
 	сделал		сдѣ'лалъ, сдѣ'лала, сдѣ'лали	 
 	сделалось		сдѣ'лалось	 
 	сделался		сдѣ'лался, сдѣ'лалась, сдѣ'лались	 
 	сделан		сдѣ'ланъ, сдѣ'лано, сдѣ'ланы	 
 	сделанного		сдѣ'ланнаго	 
 	сделанное		сдѣ'ланное	 
 	сделанные		сдѣ'ланные (м. р.), сдѣ'ланныя (ж. р. и ср. р.)	 
 	сделанный		сдѣ'ланный, сдѣ'ланнаго	 
 	сделать		сдѣ'лать	 
 	сделаться		сдѣ'латься	 
 	сделаю		сдѣ'лаю	 
 	сделают		сдѣ'лаютъ	 
 	сделка		сдѣ'лка	 
 	сдёргивать		сдёргивать	 
 	сдерёт		сдерётъ	 
 	сдержанность		сде'ржанность	 
 	сдерживать		сде'рживать	 
 	сдёрнет		сдёрнетъ	 
 	сдёрнуть		сдёрнуть	 
 	сдирать		сдира'ть	 
 	сдобный		сдо'бный	 
 	сдружённый		сдружённый	 
cд 	cдует		cду'етъ, cду'ется	^
 	cдуешь		cду'ешь, cду'ешься	 
 	cдувает		cдува'етъ, cдува'ется	 
 	cдуваешь		cдува'ешь, cдува'ешься	 
 	cдувший		cду'вшій, cду'вшійся	 
сд 	сдуру		сду'ру	^
 	сдутое		сду'тое	 
се 	сеанс		сеа'нсъ, на сеа'нсѣ, сеа'нсовый	^
 	сеансёр		сеа'нсёръ	 
 	Себ		Се'бъ	 
 	Себак		Себа'къ	 
 	Себастиан		Себастіа'нъ	 
 	себе		себѣ'	 
 	Себеж		Се'бежъ	 
 	себестоимость		себѣсто'имость	 
 	себоррея		себорре'я (болѣ'зненно уси'ленное выдѣле'ніе жировы'хъ желёзъ)	 
 	себя		себя', о себѣ'	 
 	себялюбие		себялю'біе	 
 	сев		сѣ'въ	 
 	Севастополь		Севасто'поль, въ Севасто'полѣ	 
 	Севастьян		Севастіа'нъ и Савастья'нъ	 
 	Севенны		Севе'нны	 
 	север		сѣ'веръ, на сѣ'верѣ	 
 	Север		Севе'ръ	 
 	Северин		Севери'нъ	 
 	Северн		Севе'рнъ	 
 	Северная Америка		Сѣ'верная Аме'рика	 
 	Северная Двина		Сѣ'верная Двина'	 
 	Северная Пальмира		Сѣ'верная Пальми'ра	 
 	севернее		сѣ'вернѣе	 
 	северное		сѣ'верное (сія'ніе), по-сѣ'верному	 
 	северные		сѣ'верные (м. р.), сѣ'верныя (ж. р. и ср. р.)	 
 	северный		сѣ'верный, сѣ'вернаго	 
 	северо-восток		сѣ'веро-восто'къ	 
 	северо-запад		сѣ'веро-за'падъ	 
 	Северьян		Северіа'нъ	 
 	северяне		сѣверя'не, сѣверя'нинъ	 
 	Северянин		Сѣверя'нинъ	 
 	Севилья		Севи'лья	 
 	Севинье		Севинье'	 
 	севооборот		сѣвооборо'тъ (поря'докъ, въ кото'ромъ разли'чныя расте'нія, разводи'мыя при плодоперемѣ'нномъ хозя'йствѣ, слѣ'дуютъ другъ за дру'гомъ)	 
 	Севр		Се'връ	 
 	севрский		се'врскій (фарфо'ръ)	 
 	севрюга		севрю'га (ви'дъ осетра')	 
 	Севск		Сѣ'вскъ	 
 	сегедилья		сегеди'лья (испа'нскій та'нецъ)	 
 	Сегедин		Сегеди'нъ	 
 	сегмент		сегме'нтъ	 
 	сегментация		сегмента'ція	 
 	сего		сего' (э'того) — м. р. се'й (э'тотъ)	 
 	сего		сего' (э'того) — ср. р. сіе' (э'то)	 
 	Сеговия		Сего'вія	 
 	сегодня		сего'дня и сего' дня	 
 	сегодняшнее		сего'дняшнее	 
 	сегодняшний		сего'дняшній и сего'днешній	 
 	Сегюр		Сегю'ръ	 
 	сед		сѣдъ (сѣдо'й), сѣда', сѣ'до, сѣ'ды и сѣды'	 
 	седалище		сѣда'лище (ни'жняя часть та'за), сѣда'лищный, сѣда'лищнаго	 
 	седан		седа'нъ (видъ ку'зова легково'го автомоби'ля)	 
 	Седан		Седа'нъ (го'родъ)	 
 	седативный		седати'вный (успока'ивающій)	 
 	седая		сѣда'я	 
 	седее		сѣдѣ'е	 
 	седеет		сѣдѣ'етъ, сѣдѣ'ете, сѣдѣ'емъ, сѣдѣ'ешь, сѣдѣ'ютъ	 
 	седёлко		сѣдёлко, сѣдёлка (родъ небольшо'го сѣдла', употребля'емый при запря'жкѣ ло'шади въ экипа'жъ), но сидѣ'лка (уха'живающая за тяжелобольны'ми)	 
 	седельник		сѣде'льникъ, сѣде'льщикъ (ма'стеръ)	 
 	седельный		сѣде'льный	 
 	седельце		сѣде'льце	 
 	седенький		сѣ'денькій	 
 	Седерманланд		Седерманла'ндъ	 
 	седеть		сѣдѣ'ть, сѣдѣ'лъ, сѣдѣ'ла, сѣдѣ'ли но сидѣ'ть	 
 	седина		сѣдина', сѣдины', по сѣдинѣ'	 
 	сединка		сѣди'нка	 
 	седины		сѣди'ны, сѣди'нъ	 
 	седлай		сѣдла'й	 
 	седлать		сѣдла'ть	 
 	Седлец		Сѣ'длецъ	 
 	седло		сѣдло'	 
 	сёдла		сѣ'дла	 
 	седлать		сѣдла'ть	 
 	сёдланный		сѣ'дланный	 
 	седловина		сѣдлови'на	 
 	сёдлышко		сѣ'длышко	 
 	седмица		седми'ца (церко'вное назва'ніе недѣ'ли), не седьми'ца!	 
 	Седов		Сѣдо'въ	 
 	седовласый		сѣдовла'сый	 
 	седой		сѣдо'й, сѣдо'го; кр. ф. сѣдъ, сѣда', сѣ'до, сѣ'ды и сѣды'	 
 	седок		сѣдо'къ	 
 	седоусый		сѣдоу'сый	 
 	Седьмиградская		Седьмигра'дская (земля')	 
 	седьмое		седьмо'е	 
 	седьмого		седьмо'го	 
 	седьмой		седьмо'й, седьмо'го	 
 	седые		сѣды'е (м. р.), сѣды'я (ж. р. и ср. р.)	 
 	седым		сѣды'мъ, сѣды'хъ, сѣды'ми	 
 	сеево		сѣ'ево (мо'рось, и'зморось)	 
 	сеет		сѣ'етъ, сѣ'ютъ, сѣ'йте, сѣ'ешь, сѣ'емъ	 
 	сезам		сеза'мъ (кунжу'тъ)	 
 	сезон		сезо'нъ, въ сезо'нѣ	 
 	сезонное		сезо'нное	 
 	сезонные		сезо'нные (м. р.), сезо'нныя (ж. р. и ср. р.)	 
 	Сезострис		Сезостри'съ	 
 	сей		се'й (э'тотъ), сего' (э'того), сему' (э'тому), симъ (э'тимъ), о сёмъ (объ э'томъ) — м. р.	 
 	сей		о се'й (объ э'той) — ж. р. сія' (э'та)	 
 	сей		се'й (э'той) — ж. р. сія' (э'та)	 
 	сей		сѣ'й (отъ сѣ'ять)	 
 	сейм		се'ймъ	 
 	Сейм		Се'ймъ	 
 	Сеймур		Сейму'ръ	 
 	Сейны		Се'йны	 
 	сейсмический		сейсми'ческій	 
 	сейсмометр		сейсмо'метръ	 
 	сейте		сѣ'йте, сѣ'йтесь, сѣ'йся	 
 	сейф		се'йфъ, въ се'йфѣ, се'йфовый	 
 	сейчас		сейча'съ и се'й-ча'съ	 
 	Сейшельские		Сеше'льскіе (острова')	 
 	секанс		се'кансъ	 
 	секатор		сѣка'торъ	 
 	секвенция		секве'нція	 
 	секвестирование		секвести'рованіе	 
 	секвестр		секве'стръ (аре'стъ иму'щества и отда'ча его' на хране'ніе друго'му лицу', впре'дь до рѣше'нія)	 
 	секвойя		секво'йя	 
 	секира		сѣки'ра (стари'нный боево'й топо'ръ)	 
 	секография		секогра'фія (нау'ка письма' для слѣпы'хъ; письмо' вы'пуклыми бу'квами)	 
