 	первопуток		первопу'токъ (пе'рвый зи'мній са'нный пу'ть)	 
 	перворазрядный		перворазря'дный	 
 	перворождённый		перворождённый	 
 	первосвященник		первосвяще'нникъ	 
 	первосортный		первосо'ртный	 
 	первостатейный		первостате'йный, первостате'йнаго	 
 	первостепенный		первостепе'нный, первостепе'ннаго	 
 	первотёл		первотёлъ	 
 	первоцвет		первоцвѣ'тъ	 
 	первый		пе'рвый, пе'рваго	 
 	первые		первы'е (м. р.), первы'я (ж. и ср. р.)	 
 	перга		перга' (цвѣто'чная пыльца', со'бранная пчёлами, уло'женная и'ми въ яче'йки со'товъ, залита'я мёдомъ и испо'льзуемая и'ми какъ ко'рмъ)	 
 	Пергам		Перга'мъ	 
 	пергамент		перга'ментъ и перга'менъ (со'ртъ бума'ги; ко'жа; дре'вняя ру'копись)	 
 	пергамин		пергами'нъ	 
 	пергола		пе'ргола (бесѣ'дка и'ли галлере'я въ па'ркѣ)	 
 	Перголезе		Перголе'зе	 
 	пердимонокль		пердимоно'кль (по'лная ерунда', неожи'данное происше'ствіе, непоня'тная исто'рія, чо'ртъ зна'етъ что)	 
 	перебежчик		перебѣ'жчикъ	 
 	перебейте		перебе'йте	 
 	переберёшь		переберёшь	 
 	перебесится		перебѣ'сится	 
 	перебеситься		перебѣси'ться	 
 	перебил		переби'лъ	 
 	перебирал		перебира'лъ	 
 	переболеть		переболѣ'ть	 
 	переборка		перебо'рка, при перебо'ркѣ	 
 	переборонённый		переборонённый	 
 	перебранка		перебра'нка	 
 	перебьёшься		перебьёшься	 
 	перевал		перева'лъ	 
 	переведенец		переведе'нецъ (земледѣ'лецъ, переселённый съ одного' уча'стка земли' на друго'й), переведе'нцемъ	 
 	переведённый		переведённый	 
 	переведено		переведено'	 
 	перевезённый		перевезённый	 
 	перевезти		перевезти' (грузъ), но перевести' (перевести' духъ; перевести' кни'гу; перевести' че'резъ доро'гу)	 
 	перевёл		перевёлъ	 
 	перевернёт		перевернётъ, перевернёмъ, перевернёшь	 
 	перевернётся		перевернётся, перевернёмся, перевернёшься	 
 	переверни		переверни', переверни'сь, переверни'тесь	 
 	переверну		переверну', переверну'тъ, переверну'сь	 
 	перевернут		переверну'тъ	 
 	перевёрнут		перевёрнутъ	 
 	перевёрнутого		перевёрнутаго	 
 	перевёрнутое		перевёрнутое	 
 	перевернуть		переверну'ть, переверну'ться	 
 	перевёрнутые		перевёрнутые (м. р.), перевёрнутыя (ж. р. и ср. р.)	 
 	перевёрнутый		перевёрнутый, перевёрнутаго	 
 	перевёрстанный		перевёрстанный	 
 	перевёртка		перевёртка	 
 	перевёртывать		перевёртывать	 
 	перевес		перевѣ'съ (взя'ть ру'жья на перевѣ'съ)	 
 	перевесил		перевѣ'силъ	 
 	перевесить		перевѣ'сить	 
 	перевеситься		перевѣ'ситься	 
 	перевести		перевести' (перевести' духъ; перевести' кни'гу; перевести' че'резъ доро'гу), но перевезти' (грузъ)	 
 	Перевлесский		Перевлѣ'сскій	 
 	перевод		перево'дъ, въ перево'дѣ	 
 	переводного		переводно'го	 
 	переводной		переводно'й	 
 	переводчик		перево'дчикъ	 
 	переводчица		перево'дчица	 
 	перевоз		перево'зъ (перепра'ва че'резъ рѣ'ку, о'зеро на паро'мѣ, ло'дкахъ)	 
 	перевозбуждённый		перевозбуждённый	 
 	перевозка		перево'зка, при перево'зкѣ	 
 	перевозчик		перево'зчикъ	 
 	перевозчица		перево'зчица	 
 	переволочёшь		переволочёшь	 
 	перевооружённый		перевооружённый	 
 	перевоплощённый		перевоплощённый	 
 	переворот		переворо'тъ	 
 	переворошённый		переворошённый	 
 	Перевощиков		Перево'щиковъ	 
 	переврёшь		переврёшь	 
 	перевьёшь		перевьёшь	 
 	перевязка		перевя'зка	 
 	перевязь		пе'ревязь (реме'нь, ле'нта че'резъ плечо')	 
 	переглушённый		переглушённый	 
 	переглядел		переглядѣ'лъ	 
 	переглядеть		переглядѣ'ть	 
 	перегнёшься		перегнёшься	 
 	перегноённый		перегноённый	 
 	перегной		перегно'й	 
 	переговорённый		переговорённый	 
 	переговорит		переговори'тъ, переговори'мъ, переговори'шь, переговоря'тъ	 
 	переговорить		переговори'ть	 
 	переговорные		перегово'рные (м. р.), перегово'рныя (ж. р. и ср. р.)	 
 	переговоры		перегово'ры, перегово'рами, перегово'ровъ	 
 	переговорю		переговорю'	 
 	переговорят		переговоря'тъ	 
 	перегон		перего'нъ	 
 	перегонка		перего'нка	 
 	перегородка		перегоро'дка	 
 	переграфлённый		переграфлённый	 
 	перегребёшь		перегребёшь	 
 	перегрев		перегрѣ'въ	 
 	перегретый		перегрѣ'тый	 
 	Перегринус		Перегри'нусъ	 
 	перегрызёшь		перегрызёшь	 
 	перегрязнённый		перегрязнённый	 
 	перед		пе'редъ, пе'редо (пе'редъ кѣ'мъ-либо)	 
 	перёд		перёдъ (не пе'редъ!), пе'реда, пе'редомъ, о пе'редѣ, на переду'; мн. переда', передо'въ	 
 	передавать		передава'ть	 
 	передаёт		передаётъ	 
 	передаёшь		передаёшь	 
 	передайте		переда'йте	 
 	передаст		переда'стъ	 
 	передать		переда'ть	 
 	передача		переда'ча, въ переда'чѣ	 
 	передают		передаю'тъ	 
 	передвигает		передвига'етъ, передвига'емъ, передвига'ешь	 
 	передвигаться		передвига'ться	 
 	передвижник		передви'жникъ (худо'жникъ-реали'стъ, уча'стникъ передвижны'хъ вы'ставокъ)	 
 	передвинет		передви'нетъ, передви'нете	 
 	переделанного		передѣ'ланнаго	 
 	переделанные		передѣ'ланные (м. р.), передѣ'ланныя (ж. р. и ср. р.)	 
 	переделанный		передѣ'ланный, передѣ'ланнаго	 
 	переделать		передѣ'лать, передѣ'лывать	 
 	переделённый		передѣлённый	 
 	передёргивать		передёргивать	 
 	передерёшься		передерёшься	 
 	передержка		переде'ржка	 
 	передёрнешь		передёрнешь	 
 	переднего		пере'дняго	 
 	переднее		пере'днее	 
 	передней		пере'дней	 
 	передние		пере'дніе (м. р.), пере'днія (ж. р. и ср. р.)	 
 	передний		пере'дній, пере'дняго	 
 	передник		пере'дникъ, въ пере'дникѣ	 
 	передним		пере'днимъ	 
 	передних		пере'днихъ	 
 	передо		пе'редо (стань пе'редо мно'ю)	 
